Technologies param;c_p;fmin_perc;fmax_perc;f_min;f_max
CONVENTIONAL_BULB;1;0.787865261;0.787965261;0;1.00E+15
LED_BULB;1;0.212134739;0.212234739;0;1.00E+15
CONVENTIONAL_LIGHT;1;0;1;0;1.00E+15
REFRIGERATOR_EL;1;0;1;0;1.00E+15
COMM_MACHINERY_DIESEL;1;0;1;0.000307491;0.000407491
MIN_MACHINERY_DIESEL;1;0;1;0;1.00E+15
TRACTOR_DIESEL;1;0;1;0;1.00E+15
AGR_MACHINERY_DIESEL;1;0;1;0.0079262;0.0080262
FISH_MACHINERY_DIESEL;1;0;1;0.0007725;0.00087254
FISH_MACHINERY_EL;1;0;1;0.0016499;0.001749941
HVAC_LINE;1;0;1;0;1.00E+15
GAS_PIPELINE;1;0;1;0;1.00E+15
DIESEL_PIPELINE;1;0;1;0;1.00E+15
GASOLINE_PIPELINE;1;0;1;0;1.00E+15
LPG_PIPELINE;1;0;1;0;1.00E+15
LFO_PIPELINE;1;0;1;0;1.00E+15
JET_FUEL_PIPELINE;1;0;1;0;1.00E+15
